voxel_id,tbm_node_id,component,face_chainage_m,voxel_chainage_m,voxel_y_m,voxel_z_m,distance_m,normal_compatibility,edge_weight,anomaly_score_q,weighted_contribution,Vp_m_per_s,Vs_m_per_s,low_velocity_anomaly_score_q,geological_zone_label,timestamp,rank_all
10783,444,middle_shield,1017204.99048,1017199.0,3.0,4.0,1.18406,0.88048,0.48708,0.966,0.47052,3061.2,1727.8,0.966,shield_squeezing_zone,2024-08-03 16:20:00,285
9657,772,tail_shield,1017204.99048,1017195.0,0.0,5.0,1.05004,0.99996,0.59152,0.7952,0.47038,3368.7,1954.5,0.7952,shield_squeezing_zone,2024-08-03 16:20:00,286
12156,148,front_shield,1017204.99048,1017204.0,4.0,-2.0,0.57982,0.88666,0.66352,0.7087,0.47023,3524.3,2090.6,0.7087,shield_squeezing_zone,2024-08-03 16:20:00,287
10959,424,middle_shield,1017204.99048,1017200.0,-4.0,-2.0,0.57982,0.88666,0.66352,0.7086,0.47017,3524.5,2067.9,0.7086,shield_squeezing_zone,2024-08-03 16:20:00,288
10163,632,tail_shield,1017204.99048,1017197.0,-3.0,4.0,1.07774,0.96734,0.56435,0.8331,0.47016,3300.4,1869.5,0.8331,shield_squeezing_zone,2024-08-03 16:20:00,289
11617,299,middle_shield,1017204.99048,1017202.0,4.0,3.0,1.19208,0.87456,0.48187,0.974,0.46935,3046.8,1716.6,0.974,shield_squeezing_zone,2024-08-03 16:20:00,290
11489,275,front_shield,1017204.99048,1017202.0,-5.0,2.0,1.4425,0.99307,0.48277,0.9672,0.46694,3059.1,1696.5,0.9672,shield_squeezing_zone,2024-08-03 16:20:00,291
10528,549,tail_shield,1017204.99048,1017198.0,4.0,2.0,0.7102,0.6939,0.4865,0.9575,0.46582,3076.5,1744.2,0.9575,shield_squeezing_zone,2024-08-03 16:20:00,292
11617,262,front_shield,1017204.99048,1017202.0,4.0,3.0,1.17736,0.86133,0.47809,0.974,0.46566,3046.8,1716.6,0.974,shield_squeezing_zone,2024-08-03 16:20:00,293
10783,516,middle_shield,1017204.99048,1017199.0,3.0,4.0,1.19208,0.87456,0.48187,0.966,0.46549,3061.2,1727.8,0.966,shield_squeezing_zone,2024-08-03 16:20:00,294
11340,364,middle_shield,1017204.99048,1017201.0,4.0,-2.0,0.57982,0.88666,0.66352,0.7014,0.46539,3537.5,2022.0,0.7014,shield_squeezing_zone,2024-08-03 16:20:00,295
10732,449,middle_shield,1017204.99048,1017199.0,-1.0,5.0,1.25353,0.91556,0.4892,0.95,0.46474,3090.0,1720.5,0.95,shield_squeezing_zone,2024-08-03 16:20:00,296
12160,117,front_shield,1017204.99048,1017204.0,4.0,2.0,0.7102,0.6939,0.4865,0.9551,0.46465,3080.8,1734.3,0.9551,shield_squeezing_zone,2024-08-03 16:20:00,297
12047,136,front_shield,1017204.99048,1017204.0,-4.0,-2.0,0.57982,0.88666,0.66352,0.7,0.46446,3540.0,2028.2,0.7,shield_squeezing_zone,2024-08-03 16:20:00,298
12176,115,front_shield,1017204.99048,1017204.0,5.0,0.0,1.05004,0.99996,0.59152,0.7846,0.46411,3387.7,1940.1,0.7846,shield_squeezing_zone,2024-08-03 16:20:00,299
10175,630,tail_shield,1017204.99048,1017197.0,-2.0,4.0,0.7102,0.6939,0.4865,0.9537,0.46397,3083.3,1716.4,0.9537,shield_squeezing_zone,2024-08-03 16:20:00,300
11807,163,front_shield,1017204.99048,1017203.0,-2.0,4.0,0.75938,0.677,0.46312,1.0,0.46312,2971.5,1693.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,301
10991,379,middle_shield,1017204.99048,1017200.0,-2.0,4.0,0.75938,0.677,0.46312,1.0,0.46312,2979.6,1665.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,302
10691,454,middle_shield,1017204.99048,1017199.0,-4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2972.2,1691.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,312
11235,310,middle_shield,1017204.99048,1017201.0,-4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2794.0,1605.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,309
11507,238,front_shield,1017204.99048,1017202.0,-4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2946.4,1662.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,307
10800,442,middle_shield,1017204.99048,1017199.0,4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2899.6,1676.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,311
11616,226,front_shield,1017204.99048,1017202.0,4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2750.2,1668.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,306
10963,382,middle_shield,1017204.99048,1017200.0,-4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2839.3,1627.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,310
11888,154,front_shield,1017204.99048,1017203.0,4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2846.5,1636.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,304
11779,166,front_shield,1017204.99048,1017203.0,-4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2960.6,1628.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,305
11344,298,middle_shield,1017204.99048,1017201.0,4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2908.2,1624.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,308
12051,94,front_shield,1017204.99048,1017204.0,-4.0,2.0,0.75938,0.677,0.46312,1.0,0.46312,2992.8,1712.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,303
11041,373,middle_shield,1017204.99048,1017200.0,2.0,4.0,0.75938,0.677,0.46312,1.0,0.46312,2959.6,1783.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,313
12030,134,front_shield,1017204.99048,1017204.0,-5.0,-1.0,1.15363,0.99485,0.55879,0.8281,0.46273,3309.4,1888.0,0.8281,shield_squeezing_zone,2024-08-03 16:20:00,314
10990,427,middle_shield,1017204.99048,1017200.0,-2.0,-4.0,0.57982,0.88666,0.66352,0.6971,0.46254,3545.3,2009.2,0.6971,shield_squeezing_zone,2024-08-03 16:20:00,315
10783,481,middle_shield,1017204.99048,1017199.0,3.0,4.0,1.17736,0.86133,0.47809,0.966,0.46183,3061.2,1727.8,0.966,shield_squeezing_zone,2024-08-03 16:20:00,316
9876,705,tail_shield,1017204.99048,1017196.0,-4.0,3.0,1.07774,0.96734,0.56435,0.8182,0.46175,3327.2,1928.5,0.8182,shield_squeezing_zone,2024-08-03 16:20:00,317
12046,137,front_shield,1017204.99048,1017204.0,-4.0,-3.0,1.07774,0.96734,0.56435,0.8172,0.46119,3329.0,1891.3,0.8172,shield_squeezing_zone,2024-08-03 16:20:00,318
11599,228,front_shield,1017204.99048,1017202.0,3.0,4.0,1.18406,0.88048,0.48708,0.9468,0.46117,3095.8,1755.7,0.9468,shield_squeezing_zone,2024-08-03 16:20:00,319
10128,600,tail_shield,1017204.99048,1017197.0,-5.0,1.0,1.25353,0.91556,0.4892,0.9422,0.46093,3104.1,1836.6,0.9422,shield_squeezing_zone,2024-08-03 16:20:00,320
12080,126,front_shield,1017204.99048,1017204.0,-2.0,5.0,1.4425,0.99307,0.48277,0.9546,0.46086,3081.7,1745.5,0.9546,shield_squeezing_zone,2024-08-03 16:20:00,321
9604,777,tail_shield,1017204.99048,1017195.0,-4.0,3.0,1.07774,0.96734,0.56435,0.8161,0.46057,3331.0,1921.9,0.8161,shield_squeezing_zone,2024-08-03 16:20:00,322
10732,521,middle_shield,1017204.99048,1017199.0,-1.0,5.0,1.26111,0.91006,0.48442,0.95,0.4602,3090.0,1720.5,0.95,shield_squeezing_zone,2024-08-03 16:20:00,323
11774,209,front_shield,1017204.99048,1017203.0,-4.0,-3.0,1.07774,0.96734,0.56435,0.8149,0.45989,3333.2,1908.2,0.8149,shield_squeezing_zone,2024-08-03 16:20:00,324
11780,165,front_shield,1017204.99048,1017203.0,-4.0,3.0,1.18406,0.88048,0.48708,0.9441,0.45986,3100.6,1776.9,0.9441,shield_squeezing_zone,2024-08-03 16:20:00,325
10001,692,tail_shield,1017204.99048,1017196.0,5.0,1.0,1.15363,0.99485,0.55879,0.8223,0.45949,3319.8,1900.2,0.8223,shield_squeezing_zone,2024-08-03 16:20:00,326
11906,189,front_shield,1017204.99048,1017203.0,5.0,2.0,1.4425,0.99307,0.48277,0.9514,0.45931,3087.4,1746.8,0.9514,shield_squeezing_zone,2024-08-03 16:20:00,327
10745,448,middle_shield,1017204.99048,1017199.0,0.0,5.0,1.15891,0.90603,0.50756,0.9049,0.45929,3171.2,1769.9,0.9049,shield_squeezing_zone,2024-08-03 16:20:00,328
11286,358,middle_shield,1017204.99048,1017201.0,0.0,-5.0,1.05004,0.99996,0.59152,0.7762,0.45914,3402.9,1966.5,0.7762,shield_squeezing_zone,2024-08-03 16:20:00,329
11632,223,front_shield,1017204.99048,1017202.0,5.0,0.0,1.15891,0.90603,0.50756,0.9045,0.45909,3171.9,1811.3,0.9045,shield_squeezing_zone,2024-08-03 16:20:00,330
10546,549,tail_shield,1017204.99048,1017198.0,5.0,2.0,1.4425,0.99307,0.48277,0.9508,0.45902,3088.5,1777.2,0.9508,shield_squeezing_zone,2024-08-03 16:20:00,331
11264,342,middle_shield,1017204.99048,1017201.0,-2.0,5.0,1.4425,0.99307,0.48277,0.9507,0.45897,3088.7,1737.3,0.9507,shield_squeezing_zone,2024-08-03 16:20:00,332
11820,161,front_shield,1017204.99048,1017203.0,-1.0,5.0,1.25353,0.91556,0.4892,0.9371,0.45843,3113.3,1756.1,0.9371,shield_squeezing_zone,2024-08-03 16:20:00,333
11858,194,front_shield,1017204.99048,1017203.0,2.0,5.0,1.4425,0.99307,0.48277,0.9476,0.45748,3094.3,1766.4,0.9476,shield_squeezing_zone,2024-08-03 16:20:00,334
11508,237,front_shield,1017204.99048,1017202.0,-4.0,3.0,1.18406,0.88048,0.48708,0.9372,0.4565,3113.1,1801.2,0.9372,shield_squeezing_zone,2024-08-03 16:20:00,335
10128,672,tail_shield,1017204.99048,1017197.0,-5.0,1.0,1.26111,0.91006,0.48442,0.9422,0.45642,3104.1,1836.6,0.9422,shield_squeezing_zone,2024-08-03 16:20:00,336
11759,205,front_shield,1017204.99048,1017203.0,-5.0,0.0,1.05004,0.99996,0.59152,0.7714,0.4563,3411.4,1956.5,0.7714,shield_squeezing_zone,2024-08-03 16:20:00,337
11599,300,middle_shield,1017204.99048,1017202.0,3.0,4.0,1.19208,0.87456,0.48187,0.9468,0.45624,3095.8,1755.7,0.9468,shield_squeezing_zone,2024-08-03 16:20:00,338
10129,635,tail_shield,1017204.99048,1017197.0,-5.0,2.0,1.4425,0.99307,0.48277,0.9442,0.45583,3100.4,1783.7,0.9442,shield_squeezing_zone,2024-08-03 16:20:00,339
11780,237,front_shield,1017204.99048,1017203.0,-4.0,3.0,1.19208,0.87456,0.48187,0.9441,0.45494,3100.6,1776.9,0.9441,shield_squeezing_zone,2024-08-03 16:20:00,340
11535,270,front_shield,1017204.99048,1017202.0,-2.0,4.0,0.7102,0.6939,0.4865,0.9348,0.45478,3117.3,1824.5,0.9348,shield_squeezing_zone,2024-08-03 16:20:00,341
10942,386,middle_shield,1017204.99048,1017200.0,-5.0,-1.0,1.25353,0.91556,0.4892,0.9294,0.45466,3127.0,1772.8,0.9294,shield_squeezing_zone,2024-08-03 16:20:00,342
10745,520,middle_shield,1017204.99048,1017199.0,0.0,5.0,1.1671,0.89967,0.50194,0.9049,0.4542,3171.2,1769.9,0.9049,shield_squeezing_zone,2024-08-03 16:20:00,343
11289,304,middle_shield,1017204.99048,1017201.0,0.0,5.0,1.15891,0.90603,0.50756,0.8947,0.45411,3189.5,1833.0,0.8947,shield_squeezing_zone,2024-08-03 16:20:00,344
11632,295,middle_shield,1017204.99048,1017202.0,5.0,0.0,1.1671,0.89967,0.50194,0.9045,0.454,3171.9,1811.3,0.9045,shield_squeezing_zone,2024-08-03 16:20:00,345
10719,451,middle_shield,1017204.99048,1017199.0,-2.0,4.0,0.75938,0.677,0.46312,0.9803,0.45399,3035.4,1746.3,0.9803,shield_squeezing_zone,2024-08-03 16:20:00,346
11820,233,front_shield,1017204.99048,1017203.0,-1.0,5.0,1.26111,0.91006,0.48442,0.9371,0.45395,3113.3,1756.1,0.9371,shield_squeezing_zone,2024-08-03 16:20:00,347
11072,370,middle_shield,1017204.99048,1017200.0,4.0,2.0,0.75938,0.677,0.46312,0.9802,0.45395,3035.7,1677.7,0.9802,shield_squeezing_zone,2024-08-03 16:20:00,348
10707,452,middle_shield,1017204.99048,1017199.0,-3.0,4.0,1.18406,0.88048,0.48708,0.9315,0.45372,3123.3,1849.6,0.9315,shield_squeezing_zone,2024-08-03 16:20:00,349
11761,203,front_shield,1017204.99048,1017203.0,-5.0,2.0,1.4425,0.99307,0.48277,0.9396,0.45361,3108.7,1823.1,0.9396,shield_squeezing_zone,2024-08-03 16:20:00,350
11087,402,middle_shield,1017204.99048,1017200.0,5.0,-1.0,1.25353,0.91556,0.4892,0.9266,0.45329,3132.1,1832.9,0.9266,shield_squeezing_zone,2024-08-03 16:20:00,351
12161,83,front_shield,1017204.99048,1017204.0,4.0,3.0,1.18406,0.88048,0.48708,0.9305,0.45323,3125.0,1784.8,0.9305,shield_squeezing_zone,2024-08-03 16:20:00,352
11857,157,front_shield,1017204.99048,1017203.0,2.0,4.0,0.75938,0.677,0.46312,0.978,0.45293,3039.5,1786.7,0.978,shield_squeezing_zone,2024-08-03 16:20:00,353
10991,451,middle_shield,1017204.99048,1017200.0,-2.0,4.0,0.77182,0.66609,0.45283,1.0,0.45283,2979.6,1665.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,355
11807,235,front_shield,1017204.99048,1017203.0,-2.0,4.0,0.77182,0.66609,0.45283,1.0,0.45283,2971.5,1693.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,354
11779,238,front_shield,1017204.99048,1017203.0,-4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2960.6,1628.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,358
10800,514,middle_shield,1017204.99048,1017199.0,4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2899.6,1676.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,364
11344,370,middle_shield,1017204.99048,1017201.0,4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2908.2,1624.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,361
10691,526,middle_shield,1017204.99048,1017199.0,-4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2972.2,1691.5,1.0,shield_squeezing_zone,2024-08-03 16:20:00,365
11235,382,middle_shield,1017204.99048,1017201.0,-4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2794.0,1605.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,362
11616,298,middle_shield,1017204.99048,1017202.0,4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2750.2,1668.6,1.0,shield_squeezing_zone,2024-08-03 16:20:00,359
11888,226,front_shield,1017204.99048,1017203.0,4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2846.5,1636.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,357
10963,454,middle_shield,1017204.99048,1017200.0,-4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2839.3,1627.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,363
12051,166,front_shield,1017204.99048,1017204.0,-4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2992.8,1712.1,1.0,shield_squeezing_zone,2024-08-03 16:20:00,356
11507,310,middle_shield,1017204.99048,1017202.0,-4.0,2.0,0.77182,0.66609,0.45283,1.0,0.45283,2946.4,1662.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,360
11041,445,middle_shield,1017204.99048,1017200.0,2.0,4.0,0.77182,0.66609,0.45283,1.0,0.45283,2959.6,1783.4,1.0,shield_squeezing_zone,2024-08-03 16:20:00,366
11599,265,front_shield,1017204.99048,1017202.0,3.0,4.0,1.17736,0.86133,0.47809,0.9468,0.45265,3095.8,1755.7,0.9468,shield_squeezing_zone,2024-08-03 16:20:00,367
11883,219,front_shield,1017204.99048,1017203.0,4.0,-3.0,1.07774,0.96734,0.56435,0.8019,0.45256,3356.6,1957.4,0.8019,shield_squeezing_zone,2024-08-03 16:20:00,368
11522,273,front_shield,1017204.99048,1017202.0,-3.0,3.0,0.46181,0.59872,0.47527,0.9519,0.45241,3086.5,1739.9,0.9519,shield_squeezing_zone,2024-08-03 16:20:00,369
11522,272,front_shield,1017204.99048,1017202.0,-3.0,3.0,0.46181,0.59872,0.47527,0.9519,0.45241,3086.5,1739.9,0.9519,shield_squeezing_zone,2024-08-03 16:20:00,370
10415,568,tail_shield,1017204.99048,1017198.0,-4.0,-2.0,0.57982,0.88666,0.66352,0.6808,0.45172,3574.5,2049.1,0.6808,shield_squeezing_zone,2024-08-03 16:20:00,371
11508,309,middle_shield,1017204.99048,1017202.0,-4.0,3.0,1.19208,0.87456,0.48187,0.9372,0.45161,3113.1,1801.2,0.9372,shield_squeezing_zone,2024-08-03 16:20:00,372
10257,587,tail_shield,1017204.99048,1017197.0,4.0,3.0,1.18406,0.88048,0.48708,0.9268,0.45143,3131.8,1824.6,0.9268,shield_squeezing_zone,2024-08-03 16:20:00,373
11780,202,front_shield,1017204.99048,1017203.0,-4.0,3.0,1.17736,0.86133,0.47809,0.9441,0.45136,3100.6,1776.9,0.9441,shield_squeezing_zone,2024-08-03 16:20:00,374
11808,198,front_shield,1017204.99048,1017203.0,-2.0,5.0,1.4425,0.99307,0.48277,0.9349,0.45135,3117.3,1801.9,0.9349,shield_squeezing_zone,2024-08-03 16:20:00,375
11250,345,middle_shield,1017204.99048,1017201.0,-3.0,3.0,0.46181,0.59872,0.47527,0.9486,0.45084,3092.4,1769.5,0.9486,shield_squeezing_zone,2024-08-03 16:20:00,376
11250,344,middle_shield,1017204.99048,1017201.0,-3.0,3.0,0.46181,0.59872,0.47527,0.9486,0.45084,3092.4,1769.5,0.9486,shield_squeezing_zone,2024-08-03 16:20:00,377
11586,266,front_shield,1017204.99048,1017202.0,2.0,5.0,1.4425,0.99307,0.48277,0.9327,0.45028,3121.1,1776.9,0.9327,shield_squeezing_zone,2024-08-03 16:20:00,378
10942,458,middle_shield,1017204.99048,1017200.0,-5.0,-1.0,1.26111,0.91006,0.48442,0.9294,0.45022,3127.0,1772.8,0.9294,shield_squeezing_zone,2024-08-03 16:20:00,379
12033,131,front_shield,1017204.99048,1017204.0,-5.0,2.0,1.4425,0.99307,0.48277,0.9324,0.45014,3121.7,1807.3,0.9324,shield_squeezing_zone,2024-08-03 16:20:00,380
11585,266,front_shield,1017204.99048,1017202.0,2.0,4.0,0.7102,0.6939,0.4865,0.9243,0.44967,3136.2,1735.4,0.9243,shield_squeezing_zone,2024-08-03 16:20:00,381
12178,117,front_shield,1017204.99048,1017204.0,5.0,2.0,1.4425,0.99307,0.48277,0.9304,0.44917,3125.3,1798.9,0.9304,shield_squeezing_zone,2024-08-03 16:20:00,382
11289,376,middle_shield,1017204.99048,1017201.0,0.0,5.0,1.1671,0.89967,0.50194,0.8947,0.44908,3189.5,1833.0,0.8947,shield_squeezing_zone,2024-08-03 16:20:00,383
9891,704,tail_shield,1017204.99048,1017196.0,-3.0,4.0,1.07774,0.96734,0.56435,0.7956,0.449,3367.9,1975.7,0.7956,shield_squeezing_zone,2024-08-03 16:20:00,384
11087,474,middle_shield,1017204.99048,1017200.0,5.0,-1.0,1.26111,0.91006,0.48442,0.9266,0.44887,3132.1,1832.9,0.9266,shield_squeezing_zone,2024-08-03 16:20:00,385
10707,524,middle_shield,1017204.99048,1017199.0,-3.0,4.0,1.19208,0.87456,0.48187,0.9315,0.44887,3123.3,1849.6,0.9315,shield_squeezing_zone,2024-08-03 16:20:00,386
11215,349,middle_shield,1017204.99048,1017201.0,-5.0,0.0,1.05004,0.99996,0.59152,0.7588,0.44884,3434.1,1942.4,0.7588,shield_squeezing_zone,2024-08-03 16:20:00,387
12321,0,cutterhead,1017204.99048,1017205.0,-4.0,0.0,0.00952,1.0,0.99525,0.4506,0.44846,3988.9,2302.5,0.4506,shield_squeezing_zone,2024-08-03 16:20:00,388
12161,155,front_shield,1017204.99048,1017204.0,4.0,3.0,1.19208,0.87456,0.48187,0.9305,0.44838,3125.0,1784.8,0.9305,shield_squeezing_zone,2024-08-03 16:20:00,389
11508,274,front_shield,1017204.99048,1017202.0,-4.0,3.0,1.17736,0.86133,0.47809,0.9372,0.44807,3113.1,1801.2,0.9372,shield_squeezing_zone,2024-08-03 16:20:00,390
10447,558,tail_shield,1017204.99048,1017198.0,-2.0,4.0,0.7102,0.6939,0.4865,0.9201,0.44763,3143.8,1731.9,0.9201,shield_squeezing_zone,2024-08-03 16:20:00,391
9713,767,tail_shield,1017204.99048,1017195.0,4.0,3.0,1.07774,0.96734,0.56435,0.7929,0.44748,3372.8,1923.5,0.7929,shield_squeezing_zone,2024-08-03 16:20:00,392
11536,270,front_shield,1017204.99048,1017202.0,-2.0,5.0,1.4425,0.99307,0.48277,0.9257,0.4469,3133.7,1777.9,0.9257,shield_squeezing_zone,2024-08-03 16:20:00,393
10818,477,middle_shield,1017204.99048,1017199.0,5.0,2.0,1.4425,0.99307,0.48277,0.9254,0.44676,3134.3,1830.6,0.9254,shield_squeezing_zone,2024-08-03 16:20:00,394
10257,659,tail_shield,1017204.99048,1017197.0,4.0,3.0,1.19208,0.87456,0.48187,0.9268,0.4466,3131.8,1824.6,0.9268,shield_squeezing_zone,2024-08-03 16:20:00,395
11276,305,middle_shield,1017204.99048,1017201.0,-1.0,5.0,1.25353,0.91556,0.4892,0.9125,0.4464,3157.5,1809.5,0.9125,shield_squeezing_zone,2024-08-03 16:20:00,396
10707,487,middle_shield,1017204.99048,1017199.0,-3.0,4.0,1.17736,0.86133,0.47809,0.9315,0.44534,3123.3,1849.6,0.9315,shield_squeezing_zone,2024-08-03 16:20:00,397
11251,308,middle_shield,1017204.99048,1017201.0,-3.0,4.0,1.18406,0.88048,0.48708,0.9139,0.44515,3155.0,1799.9,0.9139,shield_squeezing_zone,2024-08-03 16:20:00,399
12067,92,front_shield,1017204.99048,1017204.0,-3.0,4.0,1.18406,0.88048,0.48708,0.9139,0.44515,3155.0,1809.5,0.9139,shield_squeezing_zone,2024-08-03 16:20:00,398
12161,118,front_shield,1017204.99048,1017204.0,4.0,3.0,1.17736,0.86133,0.47809,0.9305,0.44486,3125.0,1784.8,0.9305,shield_squeezing_zone,2024-08-03 16:20:00,400
10473,520,middle_shield,1017204.99048,1017198.0,0.0,5.0,1.15891,0.90603,0.50756,0.875,0.44411,3225.0,1811.2,0.875,shield_squeezing_zone,2024-08-03 16:20:00,401
10719,523,middle_shield,1017204.99048,1017199.0,-2.0,4.0,0.77182,0.66609,0.45283,0.9803,0.44391,3035.4,1746.3,0.9803,shield_squeezing_zone,2024-08-03 16:20:00,402
11072,442,middle_shield,1017204.99048,1017200.0,4.0,2.0,0.77182,0.66609,0.45283,0.9802,0.44386,3035.7,1677.7,0.9802,shield_squeezing_zone,2024-08-03 16:20:00,403
12377,88,front_shield,1017204.99048,1017205.0,0.0,5.0,1.1671,0.89967,0.50194,0.8835,0.44346,3209.8,1839.9,0.8835,shield_squeezing_zone,2024-08-03 16:20:00,404
10528,514,middle_shield,1017204.99048,1017198.0,4.0,2.0,0.75938,0.677,0.46312,0.9575,0.44343,3076.5,1744.2,0.9575,shield_squeezing_zone,2024-08-03 16:20:00,405
11313,338,middle_shield,1017204.99048,1017201.0,2.0,4.0,0.7102,0.6939,0.4865,0.9109,0.44315,3160.3,1788.8,0.9109,shield_squeezing_zone,2024-08-03 16:20:00,406
10257,622,tail_shield,1017204.99048,1017197.0,4.0,3.0,1.17736,0.86133,0.47809,0.9268,0.44309,3131.8,1824.6,0.9268,shield_squeezing_zone,2024-08-03 16:20:00,407
11857,229,front_shield,1017204.99048,1017203.0,2.0,4.0,0.77182,0.66609,0.45283,0.978,0.44286,3039.5,1786.7,0.978,shield_squeezing_zone,2024-08-03 16:20:00,408
12160,82,front_shield,1017204.99048,1017204.0,4.0,2.0,0.75938,0.677,0.46312,0.9551,0.44232,3080.8,1734.3,0.9551,shield_squeezing_zone,2024-08-03 16:20:00,409
11276,377,middle_shield,1017204.99048,1017201.0,-1.0,5.0,1.26111,0.91006,0.48442,0.9125,0.44204,3157.5,1809.5,0.9125,shield_squeezing_zone,2024-08-03 16:20:00,410
10175,595,tail_shield,1017204.99048,1017197.0,-2.0,4.0,0.75938,0.677,0.46312,0.9537,0.44167,3083.3,1716.4,0.9537,shield_squeezing_zone,2024-08-03 16:20:00,411
12339,92,front_shield,1017204.99048,1017205.0,-3.0,4.0,1.19208,0.87456,0.48187,0.9144,0.44063,3154.1,1785.9,0.9144,shield_squeezing_zone,2024-08-03 16:20:00,412
12092,89,front_shield,1017204.99048,1017204.0,-1.0,5.0,1.25353,0.91556,0.4892,0.9007,0.44062,3178.7,1899.6,0.9007,shield_squeezing_zone,2024-08-03 16:20:00,413
10399,565,tail_shield,1017204.99048,1017198.0,-5.0,0.0,1.05004,0.99996,0.59152,0.7448,0.44056,3459.3,1931.5,0.7448,shield_squeezing_zone,2024-08-03 16:20:00,414
12067,164,front_shield,1017204.99048,1017204.0,-3.0,4.0,1.19208,0.87456,0.48187,0.9139,0.44038,3155.0,1809.5,0.9139,shield_squeezing_zone,2024-08-03 16:20:00,415
11251,380,middle_shield,1017204.99048,1017201.0,-3.0,4.0,1.19208,0.87456,0.48187,0.9139,0.44038,3155.0,1799.9,0.9139,shield_squeezing_zone,2024-08-03 16:20:00,416
12432,82,front_shield,1017204.99048,1017205.0,4.0,2.0,0.77182,0.66609,0.45283,0.971,0.43969,3052.2,1772.7,0.971,shield_squeezing_zone,2024-08-03 16:20:00,417
10401,563,tail_shield,1017204.99048,1017198.0,-5.0,2.0,1.4425,0.99307,0.48277,0.9106,0.43961,3161.0,1776.0,0.9106,shield_squeezing_zone,2024-08-03 16:20:00,418
10473,592,tail_shield,1017204.99048,1017198.0,0.0,5.0,1.1671,0.89967,0.50194,0.875,0.4392,3225.0,1811.2,0.875,shield_squeezing_zone,2024-08-03 16:20:00,419
12079,126,front_shield,1017204.99048,1017204.0,-2.0,4.0,0.7102,0.6939,0.4865,0.9024,0.43902,3175.7,1854.0,0.9024,shield_squeezing_zone,2024-08-03 16:20:00,420
11217,311,middle_shield,1017204.99048,1017201.0,-5.0,2.0,1.52358,0.94022,0.43892,1.0,0.43892,2990.5,1726.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,421
10945,383,middle_shield,1017204.99048,1017200.0,-5.0,2.0,1.52358,0.94022,0.43892,1.0,0.43892,2936.1,1656.3,1.0,shield_squeezing_zone,2024-08-03 16:20:00,422
10673,455,middle_shield,1017204.99048,1017199.0,-5.0,2.0,1.52358,0.94022,0.43892,1.0,0.43892,2933.5,1621.2,1.0,shield_squeezing_zone,2024-08-03 16:20:00,423
11362,297,middle_shield,1017204.99048,1017201.0,5.0,2.0,1.52358,0.94022,0.43892,1.0,0.43892,2903.0,1660.9,1.0,shield_squeezing_zone,2024-08-03 16:20:00,425
11634,225,front_shield,1017204.99048,1017202.0,5.0,2.0,1.52358,0.94022,0.43892,1.0,0.43892,2899.0,1682.7,1.0,shield_squeezing_zone,2024-08-03 16:20:00,424
11263,342,middle_shield,1017204.99048,1017201.0,-2.0,4.0,0.7102,0.6939,0.4865,0.9019,0.43877,3176.6,1838.7,0.9019,shield_squeezing_zone,2024-08-03 16:20:00,426
